DATE,CLOSE,ARIMA,SARIMAX,HOLT_WINTER,SES,PROPHET,VAR
2020-02-03,309.68,309.68,309.68,309.68,309.68,309.68,309.68
2020-02-04,307.86,309.8144528379078,309.2689951041652,309.3011089478165,309.99885807999954,308.6704702033781,299.81870787090577
2020-02-05,316.32,309.94890567581564,309.2689951041652,312.07107026479775,310.31771615999907,308.4453957349017,306.4500216976826
2020-02-06,310.95,310.08335851372345,309.2689951041652,314.44371008212977,310.6365742399986,309.2083248276897,321.27230941581075
2020-02-10,303.05,310.21781135163127,309.2689951041652,312.40405841580815,310.9554323199981,309.1637560358398,327.60683004217
2020-02-11,305.77,310.3522641895391,309.2689951041652,311.5215944588268,311.27429039999765,309.11793794692016,322.8382273792625
2020-02-12,306.14,310.4867170274469,309.2689951041652,310.9915975358937,311.5931484799972,308.8522770536175,312.64788918931373
2020-02-13,309.05,310.6211698653547,309.2689951041652,311.124107471116,311.9120065599967,309.52812776891017,308.1190069737804
2020-02-16,336.32,310.75562270326253,309.2689951041652,312.29662318577346,312.23086463999624,308.5098534365425,312.95536703838866
2020-02-17,366.05,310.89007554117035,309.2689951041652,312.6641339986571,312.54972271999577,308.2760344323211,319.116151899456
2020-02-18,374.86,311.02452837907816,309.2689951041652,310.2516124265151,312.8685807999953,309.03021898935856,318.99999916124074
2020-02-24,387.14,311.158981216986,309.2689951041652,309.0590558224045,313.18743887999483,308.9769056617589,315.46445386649464
2020-02-25,374.86,311.2934340548938,309.2689951041652,311.04150612474575,313.50629695999436,308.9223430370897,312.754653465919
2020-02-26,373.5,311.4278868928016,309.2689951041652,317.3489192368997,313.8251550399939,308.64793760803946,314.2790595740864
2020-02-27,369.77,311.5623397307094,309.2689951041652,317.62633353294456,314.1440131199934,309.3150437875817,317.1965442861361
2020-03-01,361.95,311.69679256861724,309.2689951041652,315.67622416482516,314.46287119999295,308.2880249194634,317.24377754939053
2020-03-02,371.95,311.83124540652506,309.2689951041652,313.0560845676302,314.7817292799925,308.0454613794906,314.68653347089463
2020-03-03,362.5,311.9656982444329,309.2689951041652,308.0010558945628,315.100587359992,308.79090140078074,313.2863455413927
2020-03-04,371.05,312.1001510823407,309.2689951041652,309.15352340306134,315.41944543999153,308.7288435374314,314.2557959504106
2020-03-05,379.59,312.2346039202485,309.2689951041652,312.7759080364856,315.73830351999106,308.66553637701395,316.27002542295565
2020-03-09,376.86,312.3690567581563,309.2689951041652,311.81098196935847,316.0571615999906,308.3823864122156,316.67579781349144
2020-03-18,369.23,312.50350959606413,309.2689951041652,313.3159181439929,316.3760196799901,309.04074805600993,315.0225134389093
