DATE,CLOSE,ARIMA,SARIMAX,HOLT_WINTER,SES,PROPHET,VAR
2020-09-24,335.2,335.2,335.2,335.2,335.2,335.2,335.2
2020-09-27,330.6,335.3385006180612,335.26620800414423,340.1005262874456,335.6000484984448,335.54722502907174,334.4452059233112
2020-09-28,330.9,335.42118498734595,335.84942315633157,335.70008678189527,336.00009699688957,335.89479766433294,333.5911230063125
2020-09-29,331.9,335.49864266379484,335.7973398952699,332.14981929400204,336.40014549533436,336.5031694721015,334.4193586487575
2020-09-30,330.0,335.57561090717365,336.3652147332627,331.5245998399526,336.80019399377915,336.37929006337293,335.15624302271715
2020-10-01,331.0,335.65253331951976,336.31114210097246,328.0493921623538,337.20024249222394,337.3849337855188,335.16454033348197
2020-10-04,330.1,335.7294514401993,336.8787589522099,326.34927028273614,337.6002909906687,336.7958486811858,334.94739541163534
2020-10-05,328.8,335.8063691590026,336.8246528635366,326.1242052832218,338.0003394891135,337.11246488672884,334.9894838934496
2020-10-06,326.6,335.8832868401738,337.39226537606464,321.07406309238377,338.4003879875583,337.4621231595375,335.15529089619866
2020-10-07,326.9,335.96020451782107,337.3381587247364,320.84892395117936,338.8004364860031,337.81212903853316,335.2674661125456
2020-10-08,328.3,336.03712219513835,337.9057711642979,318.62379002292556,339.2004849844479,338.42293409004225,335.27489797913387
2020-10-11,329.0,336.11403987242477,337.85166450350715,323.9485875722097,339.6005334828927,338.3014879250533,335.29351688959474
2020-10-12,330.8,336.1909575497083,338.41927694184153,325.348380082749,340.00058198133746,339.3095648909402,335.3654557024902
2020-10-13,333.2,336.2678752269915,338.3651702808916,324.14825580510484,340.40063047978225,338.7229130303491,335.45094032218816
2020-10-14,334.1,336.34479290427475,338.93278271920536,324.62310334324354,340.80067897822704,339.04196247963495,335.51790578650923
2020-10-15,341.1,336.421710581558,338.8786760582528,322.1479657303319,341.20072747667183,339.3940539961889,335.5688399521442
2020-10-18,335.0,336.4986282588412,339.4462884965662,323.72277829653063,341.6007759751166,339.7464931189275,335.62522249281284
2020-10-19,335.9,336.57554593612446,339.39218183561354,321.4226846556265,342.0008244735614,340.3597314141774,335.6911648739141
2020-10-20,331.9,336.6524636134077,339.95979427392695,319.89759798579985,342.4008729720062,340.2407184929281,335.7576323314423
2020-10-21,331.3,336.7293812906909,339.9056876129743,321.2474535487008,342.800921470451,341.2512287025546,335.81893371533835
2020-10-22,330.0,336.80629896797416,340.4733000512877,323.3223303690713,343.2009699688958,340.6670100857032,335.8784389306781
2020-10-25,332.0,336.8832166452574,340.41919339033507,323.0221736505865,343.60101846734057,340.98849277872847,335.9398277952632
2020-10-27,332.2,336.9601343225406,340.98680582864847,320.69698077878155,344.00106696578536,341.34301753901934,336.00296664224265
2020-10-28,330.0,337.03705199982386,340.93269916769583,322.746819667948,344.40111546423014,341.6978899054978,336.0656056977556
2020-10-29,329.7,337.1139696771071,341.50031160600923,322.59663745874315,344.80116396267493,342.31356144448824,336.1272066534844
2020-11-01,329.2,337.1908873543903,341.4462049450566,328.64649448964667,345.2012124611197,342.1969817669804,336.1887227106684
2020-11-02,328.9,337.26780503167356,342.01381738337,328.7213145331563,345.6012609595645,343.20992522034646,336.25075124597805
2020-11-03,328.6,337.3447227089568,341.95971072241736,331.6961882151191,346.0013094580093,342.6281398472332,336.3129981554773
2020-11-04,328.7,337.42164038624,342.52732316073076,323.9709685926733,346.4013579564541,342.9520557839961,336.3750462862732
2020-11-05,336.1,337.49855806352326,342.4732164997781,320.62077272689913,346.8014064548989,343.3090137880281,336.4369152310636
2020-11-08,337.2,337.5754757408065,343.0408289380915,320.2455432235328,347.20145495334367,343.6663193982452,336.49882779662045
2020-11-09,334.8,337.65239341808973,342.9867222771389,322.94542408045976,347.60150345178846,344.2844241809729,336.560849383804
2020-11-10,332.5,337.72931109537296,343.5543347154523,321.99519959356445,348.00155195023325,344.1702777472029,336.6228829649752
2020-11-11,334.8,337.8062287726562,343.50022805449964,321.8199586167345,348.40160044867804,345.18565444430857,336.68486469762576
2020-11-12,330.2,337.88314644993943,344.06784049281305,322.54466833694437,348.8016489471228,344.6063023149372,336.74682216069493
2020-11-15,329.2,337.96006412722267,344.0137338318604,317.4694377180518,349.2016974455676,344.93265149543953,336.80879920375816
2020-11-16,329.6,338.0369818045059,344.5813462701738,313.49424911918203,349.6017459440124,345.2920427432084,336.87079519368893
2020-11-17,329.7,338.11389948178913,344.52723960922117,313.0439847626437,350.0017944424572,345.65178159716424,336.9327873245686
2020-11-18,328.8,338.19081715907237,345.0948520475346,311.66874770947686,350.401842940902,346.27231962362924,336.9947682377867
2020-11-19,326.8,338.2677348363556,345.04074538658193,319.2435326780985,350.8018914393468,346.16060643359964,337.0567474651233
2020-11-22,325.3,338.34465251363883,345.60835782489534,318.5431902522751,351.20193993779156,347.17841637444496,337.1187319888655
2020-11-23,320.7,338.42157019092207,345.5542511639427,323.4928327794115,351.60198843623635,346.6014974888117,337.18071915467726
2020-11-24,318.2,338.4984878682053,346.1218636022561,323.86751696499925,352.00203693468114,346.9302799130568,337.242704424669
