DATE,CLOSE,ARIMA,SARIMAX,HOLT_WINTER,SES,PROPHET,VAR
2020-11-18,337.3,337.3,337.3,337.3,337.3,337.3,337.3
2020-11-19,339.2,336.89424787499604,334.75095947322734,342.2257091911197,336.90431354601185,338.4672532927573,340.42950239508957
2020-11-22,335.7,336.48849574999207,334.06121483687247,337.87556260199534,336.5086270920237,339.11255443182074,345.7417232908904
2020-11-23,324.5,336.0827436249881,334.59895725509546,337.50089480707953,336.1129406380355,339.76459316118473,343.3440565851591
2020-11-24,329.7,335.6769914999841,333.61197068968465,342.22662887964174,335.71725418404736,337.81989478999975,339.3728663829049
2020-11-25,327.2,335.27123937498015,333.5560184921067,338.2766679332698,335.3215677300592,340.0433248203371,341.2395319767644
2020-11-29,326.3,334.8654872499762,332.6262017815303,337.1021914180326,334.92588127607104,344.4723092435895,343.7225380464547
2020-11-30,325.0,334.4597351249722,332.68443749515694,332.32780584570656,334.5301948220829,340.87397051578387,345.5283548752523
2020-12-01,326.0,334.05398299996824,331.7436250535537,322.37752864645455,334.1345083680947,342.0883790633962,344.3084620001988
2020-12-02,329.2,333.64823087496427,331.7798985011967,324.37791737457377,333.73882191410655,342.7808354573125,343.814629318146
2020-12-03,331.5,333.2424787499603,330.841200917173,330.0788891581733,333.3431354601184,343.48002944152154,342.9317197887809
2020-12-06,351.6,332.8367266249563,330.8816984645657,335.4298296977655,332.9474490061302,341.5824863251822,343.19146807983765
2020-12-07,343.1,332.43097449995236,329.9425941206303,323.35377593643165,332.55176255214207,343.8530716103841,344.99633849946764
2020-12-08,339.9,332.0252223749484,329.9822792282361,321.6533083007712,332.1560760981539,348.3292112884972,346.33424249944
2020-12-09,340.4,331.6194702499444,329.0432531182335,317.17763850745825,331.76038964416574,344.77802781554396,345.92492764186494
2020-12-10,337.5,331.21371812494044,329.08309448597674,317.2523099826662,331.3647031901776,346.03959161800833,344.4341919533788
2020-12-13,332.9,330.80796599993647,328.14405332889584,316.4518635381079,330.9690167361894,346.7792032667763,345.7995757712408
2020-12-14,338.3,330.4022138749325,328.1838646424357,314.50109719768045,330.57333028220125,347.52555250584265,346.8905974107877
2020-12-15,340.7,329.9964617499285,327.2448263794259,317.6509659956318,330.1776438282131,345.67516464435937,347.3239757728439
2020-12-17,337.4,329.59070962492456,327.2846434734236,310.45006856989676,329.78195737422493,347.992905184409,347.4241921445285
2020-12-20,339.0,329.1849574999206,326.34560465378433,312.22484863716943,329.38627092023677,352.5162001173621,347.15187996726127
2020-12-21,334.9,328.7792053749166,326.3854206360011,320.8747833487063,328.9905844662486,349.0121718992564,346.8134567404466
