DATE,CLOSE,ARIMA,SARIMAX,HOLT_WINTER,SES,PROPHET,VAR
2019-08-22,334.0,334.0,334.0,334.0,334.0,334.0,334.0
2019-08-25,327.4,333.53414128739706,333.2761638169499,335.60027166217026,334.11991050393164,334.53780632567106,334.2932408297535
2019-08-26,328.1,333.0682825747941,333.07275773510617,341.06714088473086,334.23982100786327,335.078876798876,333.5193923388669
2019-08-27,341.1,332.6024238621912,332.3489215520561,338.8000611411111,334.3597315117949,336.2689744905409,333.23173960515754
2019-08-28,332.1,332.13656514958825,332.14551547021233,335.0332204531468,334.47964201572654,335.4253722330547,332.6078474756516
2019-08-29,322.3,331.6707064369853,331.42167928716225,335.43330506086335,334.5995525196582,334.5942980760144,332.0043074409935
2019-09-01,335.9,331.2048477243824,331.2182732053185,334.60838145173847,334.7194630235898,333.2076805210508,331.6239166132204
2019-09-02,337.5,330.73898901177944,330.4944370222684,337.38329075953243,334.83937352752145,334.6340942685827,331.0686447089368
2019-09-03,338.0,330.2731302991765,330.29103094042466,336.9333495209615,334.9592840314531,335.19474962800655,330.52941098882326
2019-09-04,334.4,329.80727158657356,329.5671947573746,328.05812869368003,335.0791945353847,335.75866913496594,330.0563126965428
2019-09-05,335.4,329.3414128739706,329.3637886755308,328.88319776185415,335.19910503931635,336.97161586038766,329.5304297035707
2019-09-08,322.4,328.8755541613677,328.63995249248075,327.7832276400989,335.319015543248,336.15086263665535,329.01791046754914
2019-09-09,330.6,328.40969544876475,328.436546410637,329.0083691825579,335.4389260471796,335.34263751337005,328.51378650384504
2019-09-11,347.7,327.9438367361618,327.7127102275869,326.85836181156964,335.55883655111126,333.9788689921604,327.99680631763306
2019-09-12,349.1,327.4779780235589,327.50930414574316,327.23371153228516,335.6787470550429,335.42813177345005,327.48865844775634
2019-09-15,332.9,327.01211931095594,326.7854679626931,328.40872474072023,335.7986575589745,336.0116361666305,326.97922537541405
2019-09-16,337.2,326.546260598353,326.5820618808493,325.58366236587256,335.91856806290616,336.59840470734434,326.4657664271013
2019-09-17,330.7,326.08040188575006,325.85822569779924,322.28365280453124,336.0384785668378,337.83420046651827,325.9561896673468
2019-09-18,323.9,325.6145431731471,325.6548196159555,319.48367279884053,336.15838907076943,337.03629627653993,325.44569325415995
2019-09-19,315.7,325.1486844605442,324.9309834329054,323.03370796862026,336.27829957470107,336.25092018701037,324.9342144933711
2019-09-22,323.9,324.68282574794125,324.72757735106165,319.958743366199,336.3982100786327,334.91000069955834,324.4237670585083
2019-09-23,324.4,324.2169670353383,324.0037411680116,321.0337656009585,336.51812058256434,336.38211251460365,323.91290093901705
2019-09-24,320.8,323.7511083227354,323.8003350861678,330.2836121454761,336.63803108649597,336.9884659415408,323.40199166075803
2019-09-25,316.7,323.28524961013244,323.07649890311774,330.3585520968607,336.7579415904276,337.59808351601487,322.8913244839911
2019-09-26,322.8,322.8193908975295,322.873092821274,335.58341392990803,336.87785209435924,338.8567283089507,322.3804378760417
2019-09-29,324.6,322.35353218492656,322.1492566382239,335.03345320633895,336.9977625982909,338.08167315273295,321.86961444401044
2019-09-30,316.9,321.8876734723236,321.94585055638015,331.5835386608435,337.1176731022225,337.31914609696014,321.3588567981551
2019-10-01,316.9,321.4218147597207,321.22201437333007,336.0584299508933,337.23758360615415,336.0010756432657,320.8480195813964
2019-10-02,315.7,320.95595604711775,321.0186082914863,334.7335060949936,337.3574941100858,337.49603649206676,320.3372100350871
2019-10-03,319.3,320.4900973345148,320.29477210843623,335.7335205410692,337.4774046140174,338.12523895276064,319.8264124857713
2019-10-06,315.5,320.0242386219119,320.0913660265925,332.05858434610275,337.59731511794905,338.7577055609945,319.31559562942033
2019-10-07,310.4,319.55837990930894,319.3675298435424,322.7837937517961,337.7172256218807,340.0391993876825,318.8047901290602
