DATE,CLOSE,ARIMA,SARIMAX,HOLT_WINTER,SES,PROPHET,VAR
2020-11-01,69.7,69.7,69.7,69.7,69.7,69.7,69.7
2020-11-02,72.4,69.68514352851551,69.7,69.83157926660122,69.69833109457433,69.84788486156341,69.67746263754897
2020-11-03,72.3,69.67028705703102,69.7,69.64210657349085,69.69666218914865,70.11987072661076,69.51586027344985
2020-11-04,71.9,69.65543058554653,69.7,69.69473851478101,69.69499328372298,69.82075866334345,69.77657632464677
2020-11-05,71.9,69.64057411406203,69.7,69.78421177762108,69.6933243782973,69.73786486486185,69.652079701231
2020-11-08,72.3,69.62571764257754,69.7,69.72105476639244,69.69165547287163,69.85157445887188,69.35856968116973
2020-11-09,72.3,69.61086117109305,69.7,69.65263381499003,69.68998656744596,70.07215604751431,69.38007010876754
2020-11-11,69.8,69.59600469960856,69.7,69.54737085790379,69.68831766202028,70.22105913063318,69.51929462821857
2020-11-12,68.0,69.58114822812406,69.7,69.2842139932874,69.68664875659461,70.37013191722043,69.376793987431
2020-11-15,70.2,69.56629175663957,69.7,68.90000353556819,69.68497985116893,70.64330570729169,69.31701170106577
2020-11-16,69.1,69.55143528515508,69.7,68.6105313105163,69.68331094574326,70.34538156904804,69.34608026835454
2020-11-17,69.0,69.53657881367059,69.7,68.78947999375626,69.68164204031758,70.2636756955892,69.17241257102484
2020-11-18,67.9,69.5217223421861,69.7,68.97369116378988,69.67997313489191,70.37857321462342,69.10976400079484
2020-11-19,68.0,69.5068658707016,69.7,68.9263244227643,69.67830422946624,70.60034272828858,69.10753654930735
2020-11-22,68.1,69.49200939921711,69.7,68.94211385518604,69.67663532404056,70.75043373643064,69.09686645887824
2020-11-23,67.6,69.47715292773262,69.7,68.7894821863913,69.67496641861489,70.90069444804112,68.96965361728485
2020-11-24,68.0,69.46229645624813,69.7,68.964481463524,69.67329751318921,71.1750561631358,68.92749381024053
2020-11-25,68.9,69.44743998476363,69.7,69.14947636991596,69.67162860776354,70.87831994991569,68.89438147520362
2020-11-26,68.8,69.43258351327914,69.7,69.35447847797333,69.66995970233786,70.79780200148079,68.84991900237378
2020-11-29,68.3,69.41772704179465,69.7,69.29947933566058,69.66829079691219,70.91388744553743,68.78783393235669
2020-11-30,68.6,69.40287057031016,69.7,69.24447724445176,69.66662189148651,71.13684488422695,68.75555087398901
