,FILE_NAME,PFE_ARIMA,PFE_SARIMAX,PFE_VAR,PFE_PROPHET,PFE_SES,PFE_HOLT_WINTER
693.2,BATASHOE_400+.csv,0.04657709785808448,0.04647775473545998,0.04915199978952067,0.019766209840867674,0.03272603166084072,0.04631558810225907
1350.9,BERGERPBL_400+.csv,0.030109688961182695,0.03033390171767542,0.029060455292655357,0.03422646530802883,0.03950730166050163,0.028837518569766796
4896.69,DSEX_400+.csv,0.009736586486698581,0.009762805675539128,0.0090977066452652,0.016531103612402533,0.012763599657615617,0.010213842264671745
1700.02,DS30_400+.csv,0.019310541701481367,0.019174261685661876,0.018306569564756743,0.030474516857294513,0.019366062905259385,0.020802079555501552
1110.91,DSES_400+.csv,0.02860481949109744,0.031179806645648237,0.029094787429613564,0.022085544899665258,0.03941524800244367,0.028373347669033953
997.3,EASTRNLUB_400+.csv,0.04347127520441994,0.04366677442782134,0.04151515592568868,0.04100769510970139,0.09515845349129318,0.051802791124278186
568.5,LIBRAINFU_400+.csv,0.12393319380366624,0.12262683413213267,0.1265295422812225,0.11318730609056853,0.21895413590702734,0.11946134436938242
1230.3,LINDEBD_400+.csv,0.023651484623641573,0.034555430205859314,0.018956346757858976,0.02244623819850916,0.025794655018614627,0.025288376979145398
1168.8,RENATA_400+.csv,0.07054921315307924,0.07057656909834452,0.06661186251210544,0.07038709029100766,0.07358565506804968,0.0698120464117146
