,Range,Mean_ARIMA,Mean_SARIMAX,Mean_VAR,Mean_PROPHET,Mean_SES,Mean_HOLT_WINTER
0,Error_range_0-50.csv,0.3845881094,0.41548862370000006,0.3840105521,0.45268354140000006,0.6826524759999999,0.4015370258
1,Error_range_100-200.csv,4.5927890515,4.3122658215000005,4.9928858895,4.972838136,7.4624597497,4.879358304799999
2,Error_range_200-300.csv,7.1431198313749995,6.16900029775,7.428423107125,7.642153151875,12.03314796975,7.247973917625
3,Error_range_300-400.csv,19.1551795465,18.42295125,21.353888899299996,24.704330558000002,21.281410974,21.773702393500002
4,Error_range_400+.csv,28.30187525111111,29.906716211111114,26.167408503666667,34.79948985955556,46.127171343,29.02483955222222
5,Error_range_50-100.csv,1.9198234872999997,2.0222867393000006,1.9669044348,1.9610612975000001,3.1324854975000003,2.1795047173
