DATE,CLOSE,ARIMA,SARIMAX,HOLT_WINTER,SES,PROPHET,VAR
2020-11-01,17.4,17.4,17.4,17.4,17.4,17.4,17.4
2020-11-02,17.4,17.44598171155613,17.43847374459893,17.472222205218703,17.404254168189492,17.440562847752673,17.39012402202006
2020-11-03,17.4,17.430409699092262,17.416036060865405,17.394447868264983,17.408508336378986,17.471951977843293,17.410345651188706
2020-11-04,17.4,17.450785096223715,17.429121598979098,17.511109272959075,17.41276250456848,17.43386093171655,17.440437856537244
2020-11-05,17.5,17.450167185847178,17.421490182574516,17.472219479479172,17.417016672757974,17.395863803185637,17.442228518239126
2020-11-08,17.4,17.461809378913042,17.425940784134355,17.488887920672113,17.421270840947468,17.407557177692542,17.44858373348029
2020-11-09,17.4,17.46629166464362,17.423345216916644,17.522219785528723,17.425525009136962,17.450752934743395,17.455331227000066
2020-11-10,17.5,17.474955340302163,17.42485893794763,17.447220859323302,17.429779177326456,17.491240538816516,17.45804420869539
2020-11-11,17.5,17.481177081880983,17.423976143873176,17.447222029655663,17.43403334551595,17.531715602267397,17.462089973699953
2020-11-12,17.5,17.48882491434165,17.42449098469387,17.49166691210536,17.438287513705443,17.563016948056198,17.4657429228994
2020-11-15,17.6,17.495639908921813,17.424190732258648,17.51389288955738,17.442541681894937,17.524838117627624,17.47214104327004
2020-11-16,17.4,17.502941281294607,17.424365837885922,17.636109034814226,17.44679585008443,17.486753204794798,17.47585725773755
2020-11-17,17.7,17.50995860876178,17.42426371721309,17.58610896097438,17.451050018273925,17.49835879499996,17.478912627806178
2020-11-18,17.9,17.517141818614274,17.4243232734477,17.541666035717633,17.45530418646342,17.54146676774897,17.483881773863768
2020-11-19,17.8,17.524228153060044,17.424288540567645,17.578514609204753,17.459558354652913,17.581866587520278,17.48807085117682
2020-11-22,17.5,17.53137106279806,17.424308796599025,17.54167995901515,17.463812522842407,17.62225386666934,17.492498125313276
2020-11-23,17.5,17.53848093253345,17.424296983388988,17.54168202996817,17.4680666910319,17.653467428156304,17.497038403664973
2020-11-24,17.6,17.545610097649035,17.424303872790407,17.46273953598204,17.472320859221394,17.61520081342589,17.50159237418521
2020-11-25,17.5,17.552727994251686,17.42429985492805,17.44168844984068,17.476575027410888,17.57702811629129,17.506280162011937
2020-11-26,17.3,17.559852471672258,17.42430219812406,17.468003742159237,17.480829195600382,17.58854592219444,17.510513237193546
2020-11-29,17.2,17.566973105891446,17.424300831584578,17.44695295207924,17.485083363789876,17.631566110641693,17.51492943611396
2020-11-30,17.2,17.574095984542414,17.424301628543155,17.486429079661924,17.48933753197937,17.67187814611121,17.519450071051832
