DATE,CLOSE,ARIMA,SARIMAX,HOLT_WINTER,SES,PROPHET,VAR
2020-11-01,6.4,6.4,6.4,6.4,6.4,6.4,6.4
2020-11-02,6.2,6.316858090330636,6.311021581030973,6.427784800106913,6.447328554371533,6.4299822162162155,6.457840062825102
2020-11-03,6.1,6.409872672724028,6.397282578526925,6.400006166845403,6.494657108743066,6.441191179535398,6.438932798949952
2020-11-04,6.0,6.332097002809346,6.313656011824422,6.388892300763341,6.541985663114599,6.441482252330949,6.461664725424393
2020-11-05,6.1,6.419908816738652,6.394728603858572,6.405555404079307,6.589314217486132,6.46936714797474,6.4308863839098835
2020-11-08,6.2,6.347177423809033,6.316131987516328,6.438880876494681,6.636642771857665,6.499873097613268,6.484656299386758
2020-11-09,6.2,6.430098624120286,6.392328245036351,6.461106504050271,6.683971326229198,6.511100573301169,6.4637880553463525
2020-11-10,6.3,6.362108862475371,6.318459038825534,6.466658324359766,6.731299880600731,6.541251528115879,6.506438630748617
2020-11-11,6.6,6.440432875399526,6.390072262411776,6.494433473172925,6.778628434972264,6.571430606027468,6.493344934143735
2020-11-12,6.4,6.376900257425879,6.320646123219528,6.466650520253398,6.825956989343797,6.5828364310419465,6.503716620995602
2020-11-15,6.8,6.450902904255175,6.387951972080483,6.449988750960732,6.87328554371533,6.58332436553285,6.49007799786606
2020-11-16,6.6,6.391560010980368,6.322701659394227,6.444425661915384,6.920614098086863,6.6114061228719,6.514256416583617
2020-11-17,6.2,6.46150056432655,6.385959212455474,6.449984086162193,6.967942652458396,6.642108934205757,6.50089035955343
2020-11-18,6.0,6.406096021337651,6.324633559679876,6.449984983243826,7.0152712068299286,6.653533271588969,6.524950444356389
2020-11-19,5.6,6.472218198016977,6.3840863128509,6.449980394562132,7.0625997612014615,6.683881088098939,6.510379142950261
2020-11-22,5.6,6.42051571282171,6.326449260497809,6.449983735597566,7.109928315572994,6.71425702770586,6.525380410324058
2020-11-23,5.7,6.483048607169004,6.382326063955451,6.465761676234916,7.157256869944527,6.725859714415667,6.519053133878651
2020-11-24,6.0,6.434826064313156,6.3281557509853,6.486819475113369,7.20458542431606,6.7265445106019,6.5314053477403275
2020-11-25,5.7,6.493985025499048,6.380671690081718,6.507872826040365,7.251913978687593,6.754823129636295,6.5288705466944945
2020-11-26,5.9,6.449033635974869,6.329759599898698,6.50261402988842,7.299242533059126,6.785722802665521,6.5401048255992915
2020-11-29,5.8,6.505021092685892,6.379116823084692,6.528917906712874,7.346571087430659,6.79734400174408,6.5373617477076005
2020-11-30,5.6,6.4631445943741594,6.331266980898395,6.528911602368721,7.393899641802192,6.827888679949403,6.547797400911232
