DATE,CLOSE,ARIMA,SARIMAX,HOLT_WINTER,SES,PROPHET,VAR
2020-11-01,2.7,2.7,2.7,2.7,2.7,2.7,2.7
2020-11-02,2.9,2.6965013786077567,2.7,2.7277792317580554,2.6525968647213287,2.722980895616627,2.734979539977826
2020-11-03,2.9,2.6930027572155133,2.7,2.7333363513537625,2.6051937294426573,2.7269335313173086,2.7875017121095635
2020-11-04,2.8,2.68950413582327,2.7,2.711114837195749,2.557790594163986,2.717602379922225,2.7603349615329367
2020-11-05,2.6,2.6860055144310264,2.7,2.6666698305454273,2.5103874588853143,2.717883867033181,2.71413157719943
2020-11-08,2.4,2.682506893038783,2.7,2.6611136130489825,2.462984323606643,2.7381134026542124,2.7030504580716745
2020-11-09,2.6,2.6790082716465395,2.7,2.6500019245394406,2.4155811883279714,2.7617736560864286,2.7070182056369694
2020-11-10,2.6,2.675509650254296,2.7,2.5888915285383414,2.3681780530493,2.78494499779661,2.7154953760190095
2020-11-11,2.5,2.6720110288620527,2.7,2.5833359758303978,2.3207749177706285,2.808148080518476,2.687512778710694
2020-11-12,2.5,2.6685124074698092,2.7,2.6222263141629556,2.273371782491957,2.8123229033243544,2.661767951691038
2020-11-15,2.5,2.665013786077566,2.7,2.6444460845726283,2.2259686472132856,2.803213939034482,2.6642068423270895
2020-11-16,2.4,2.6615151646853223,2.7,2.6444452304515287,2.178565511934614,2.8037176132505826,2.674631890567515
2020-11-17,2.5,2.658016543293079,2.7,2.65000067386663,2.1311623766559427,2.8241693359768356,2.6799525253084466
2020-11-18,2.4,2.6545179219008355,2.7,2.6657884927636717,2.083759241377271,2.848051776514274,2.6640937422412403
2020-11-19,2.5,2.651019300508592,2.7,2.6605285625664954,2.0363561060985997,2.8714453053296682,2.6469113508536193
2020-11-22,2.4,2.6475206791163486,2.7,2.660528705739223,1.9889529708199283,2.894870575156747,2.6370956099758582
2020-11-23,2.3,2.644022057724105,2.7,2.671056634465986,1.9415498355412568,2.899267585067824,2.6350972882848835
2020-11-24,2.4,2.6405234363318617,2.7,2.650004376362921,1.8941467002625854,2.8903808078831656,2.6338932285862064
2020-11-25,2.4,2.6370248149396183,2.7,2.665789659008194,1.846743564983914,2.8911066692044973,2.6224645985805317
2020-11-26,2.5,2.633526193547375,2.7,2.692102822530621,1.7993404297052424,2.911780579035931,2.6117144249569804
2020-11-29,2.4,2.6300275721551314,2.7,2.6499964259121795,1.751937294426571,2.9358852066785768,2.6047255232633364
2020-11-30,2.3,2.626528950762888,2.7,2.6184174170406824,1.7045341591478995,2.9595009225991853,2.601627588177645
