DATE,CLOSE,ARIMA,SARIMAX,HOLT_WINTER,SES,PROPHET,VAR
2020-11-01,1700.02,1700.02,1700.02,1700.02,1700.02,1700.02,1700.02
2020-11-02,1698.98,1698.2480497356298,1698.2265603669919,1700.4158529024035,1699.9027654780214,1702.676695417761,1703.145240710762
2020-11-03,1702.37,1698.3406868388236,1699.2840006379763,1699.006507493389,1699.7855309560427,1707.082487711255,1703.563147544639
2020-11-04,1706.43,1697.730205767743,1698.16899345142,1700.6752716419642,1699.6682964340641,1703.510719319056,1703.3845948638555
2020-11-05,1725.64,1697.3848638773707,1698.4964787142703,1703.6630706361893,1699.5510619120855,1706.040613028255,1700.8427553518227
2020-11-08,1718.8,1696.9395405219775,1697.6733406487167,1707.1280309313008,1699.433827390107,1706.2175931485074,1699.1222868989692
2020-11-09,1719.86,1696.5319192267666,1697.8557829535519,1703.6945849573042,1699.3165928681283,1712.722045885203,1699.468442494105
2020-11-10,1703.33,1696.1100808430015,1697.0939337102939,1702.2533438540859,1699.1993583461497,1715.4364391397307,1699.1459737167506
2020-11-11,1710.43,1695.6936035882034,1697.2491792378157,1703.4485543819883,1699.082123824171,1718.160448699351,1698.1724645797008
2020-11-12,1711.6,1695.2751047026268,1696.4989597659594,1710.3897119458163,1698.9648893021924,1722.6335551347079,1697.0814733679383
2020-11-15,1696.53,1694.857368154802,1696.6491734830306,1715.5128935052235,1698.8476547802138,1719.1291008843473,1696.044658505493
2020-11-16,1696.81,1694.439344136657,1695.9011117837576,1719.4142642776671,1698.7304202582352,1721.72630873538,1695.4515052233528
2020-11-17,1704.03,1694.0214285208374,1696.0503975425183,1717.9534698062148,1698.6131857362566,1721.9706029974798,1694.901310049452
2020-11-18,1699.78,1693.603472027531,1695.302734049416,1716.606399238215,1698.495951214278,1728.542369875995,1693.9971697539568
2020-11-19,1701.34,1693.1855309487364,1695.4518488102824,1711.1974543005854,1698.3787166922993,1731.3240772723505,1693.1196067341684
2020-11-22,1687.78,1692.767584057276,1694.7042587082237,1701.0771287434643,1698.2614821703207,1734.1154009737857,1692.314320890412
2020-11-23,1669.88,1692.3496393577166,1694.8533419648136,1702.1658230503863,1698.1442476483421,1738.655821550969,1691.5578933457323
2020-11-24,1674.71,1691.9316938316122,1694.1057653847138,1698.6067039511142,1698.0270131263635,1735.2186814424567,1690.823082292248
2020-11-25,1681.95,1691.51374861719,1694.2548428372977,1703.9664547948155,1697.9097786043849,1737.8832034353338,1690.0146928673448
2020-11-26,1689.7,1691.0958032852354,1693.5072687483616,1701.6601959493344,1697.7925440824063,1738.1948118392568,1689.1934198707643
2020-11-29,1698.8,1690.6778579976012,1693.656345131691,1696.3619658667003,1697.6753095604276,1744.8338928596281,1688.4054614729953
2020-11-30,1687.4,1690.2599126932541,1692.9087715016958,1702.016440161275,1697.558075038449,1747.6829143978305,1687.6289925712292
