DATE,CLOSE,ARIMA,SARIMAX,HOLT_WINTER,SES,PROPHET,VAR
2020-11-01,4896.69,4896.69,4896.69,4896.69,4896.69,4896.69,4896.69
2020-11-02,4918.38,4894.582139211706,4892.737830705559,4895.368295016178,4892.05292451398,4903.389833444707,4904.5155611964465
2020-11-03,4928.02,4893.80498207369,4893.628888014856,4890.565270173796,4887.41584902796,4913.66257319025,4905.258245981545
2020-11-04,4919.6,4892.643005905916,4890.751418174744,4893.388896174527,4882.77877354194,4897.975533316225,4902.056990659406
2020-11-05,4942.12,4891.592313483124,4891.473494419679,4902.438567737843,4878.14169805592,4903.141323304353,4898.388405700866
2020-11-08,4923.66,4890.5094395128,4888.636978926993,4905.773263007707,4873.5046225699,4904.83224382416,4894.919014328104
2020-11-09,4928.08,4889.435871951077,4889.347712873474,4893.33449328284,4868.86754708388,4924.494191717464,4895.131119648524
2020-11-10,4899.65,4888.359613119118,4886.513991018427,4887.512582057234,4864.23047159786,4931.325282459621,4894.369022156923
2020-11-11,4883.7,4887.28413256112,4887.224056030734,4886.907609625441,4859.59339611184,4938.178249417253,4891.239635295378
2020-11-12,4905.04,4886.208426938262,4884.390498393497,4901.218996452841,4854.95632062582,4948.60412267573,4888.606963131249
2020-11-15,4867.74,4885.132786400701,4885.100522833397,4917.913496015102,4850.3192451398,4933.070216314566,4886.436090821283
2020-11-16,4871.42,4884.057127041472,4882.26697516384,4926.065701687084,4845.68216965378,4938.389139815528,4884.740187317744
2020-11-17,4905.1,4882.98147312518,4882.976997158403,4921.090962287217,4841.04509416776,4940.233193848226,4883.168022093863
2020-11-18,4887.12,4881.905817634874,4880.143450089507,4918.806544175618,4836.40801868174,4960.048275254334,4880.898052714748
2020-11-19,4879.96,4880.830162599749,4880.85347193648,4901.73101636779,4831.77094319572,4967.032499509322,4878.534493767529
2020-11-22,4845.09,4879.754507432993,4878.019924903838,4865.862529990903,4827.1338677097,4974.038599979746,4876.559881960438
2020-11-23,4817.7,4878.678852304302,4878.729946741905,4867.621144818567,4822.49679222368,4984.617606751048,4874.637995046078
2020-11-24,4833.2,4877.603197164604,4875.8963997114515,4857.118975070699,4817.85971673766,4969.236833902776,4872.690485948887
2020-11-25,4861.88,4876.52754202809,4876.606421548981,4867.920773697184,4813.22264125164,4974.708890916621,4870.63485507734
2020-11-26,4869.09,4875.451886890654,4873.77287451866,4856.541675013011,4808.58556576562,4976.706078462131,4868.495553537599
2020-11-29,4881.82,4874.376231753485,4874.482896356158,4835.943760991929,4803.9484902796,4996.674293381153,4866.464572703344
2020-11-30,4866.84,4873.300576616239,4871.649349325843,4846.472283890561,4799.31141479358,5003.811651149029,4864.491539054082
