DATE,CLOSE,ARIMA,SARIMAX,HOLT_WINTER,SES,PROPHET,VAR
2020-11-01,272.05,272.05,272.05,272.05,272.05,272.05,272.05
2020-11-02,267.23,272.19597409326826,271.3581267668217,272.19584044735404,272.9597584958863,271.80704604058053,272.05789133488776
2020-11-03,269.59,272.3419481865365,271.6999866373199,273.6758737566206,273.8695169917726,272.36468706108786,272.0277088261661
2020-11-04,269.86,272.48792227980476,272.30822706354013,275.79150522138605,274.77927548765894,271.6671803274801,271.0855422419807
2020-11-05,272.23,272.633896373073,272.007690804341,274.90771227052085,275.68903398354524,271.780799863509,270.5508885413634
2020-11-08,273.5,272.77987046634127,271.47297375163896,272.9299743243328,276.59879247943155,271.22030961947473,271.74978610760246
2020-11-09,273.68,272.9258445596095,271.73718154813105,272.59565384173465,277.50855097531786,272.227291908032,271.06079978557693
2020-11-10,267.86,273.07181865287777,272.20726264456056,273.0132752814164,278.41830947120417,271.98414592666234,271.12045139813574
2020-11-11,269.41,273.217792746146,271.97499196975673,272.67377032589303,279.3280679670905,271.7409679413086,270.5839719246454
2020-11-12,269.41,273.36376683941427,271.56173371269585,271.5562491368074,280.2378264629768,272.2983849358842,271.15202539642485
2020-11-15,267.05,273.5097409326825,271.7659277867926,273.2570100817778,281.1475849588631,271.60065417633837,271.1050081010319
2020-11-16,264.95,273.65571502595077,272.12923188118435,274.02355238481636,282.0573434547494,271.7140496864301,270.6887161936589
2020-11-17,263.95,273.801689119219,271.9497205419616,274.4823338812483,282.9671019506357,271.15333541645987,270.7256653120867
2020-11-18,264.23,273.94766321248727,271.6303322109443,273.20643587263913,283.876860446522,272.1600936790759,271.07815466423375
2020-11-19,264.41,274.0936373057555,271.7881444346932,274.400165112394,284.7866189424083,271.9167236717678,271.1416715280138
2020-11-22,263.41,274.2396113990238,272.06892548716337,273.4247669539276,285.69637743829463,271.6733216604714,270.84306356494096
2020-11-23,257.86,274.385585492292,271.9301894158243,275.1901291245433,286.60613593418094,272.23051462910695,270.97071607583695
2020-11-24,258.5,274.5315595855603,271.6833488403558,274.4168059452961,287.51589443006725,271.53255984362573,271.1837685689201
2020-11-25,259.86,274.6775336788285,271.80531466171834,271.26227391392354,288.42565292595356,271.64573132778077,271.2840020191101
2020-11-26,260.32,274.8235077720968,272.0223174443548,272.2912862011054,289.33541142183986,271.0847930318695,271.1460713686437
2020-11-29,257.05,274.969481865365,271.915094705257,274.89899693871325,290.2451699177262,272.0913272685511,271.22437769430394
