DATE,CLOSE,ARIMA,SARIMAX,HOLT_WINTER,SES,PROPHET,VAR
2020-11-01,206.4,206.4,206.4,206.4,206.4,206.4,206.4
2020-11-02,204.0,206.40076133715752,206.21271443808752,205.87697236346204,206.71959586259092,206.6193790710727,206.54278407231376
2020-11-03,205.3,206.40152267431503,207.1026969811483,205.22310656549809,207.03919172518184,206.36868152313266,207.54604131319348
2020-11-04,206.0,206.40228401147255,206.93782636304783,204.9269870904296,207.35878758777275,206.27124179690338,208.16436504193186
2020-11-05,203.2,206.40304534863006,207.72129290726346,204.43083172026454,207.67838345036367,206.1684251684576,207.38458143160506
2020-11-08,204.6,206.40380668578757,207.5761545397606,205.28852545182284,207.99797931295458,206.1597772451716,207.9834762812888
2020-11-09,203.8,206.40456802294509,208.26585326552902,205.91159543840905,208.3175751755455,206.38541302522242,208.21640426108667
2020-11-10,203.1,206.4053293601026,208.13808552883896,205.6000556934726,208.63717103813642,206.60417914549993,208.57338319097195
2020-11-15,200.6,206.4060906972601,208.74523887295888,206.31166774723124,208.95676690072733,206.82284310713354,208.32691918969306
2020-11-16,200.8,206.40685203441762,208.6327627936163,206.68933598508104,209.27636276331825,206.57143044975365,208.13916466712664
