DATE,CLOSE,ARIMA,SARIMAX,HOLT_WINTER,SES,PROPHET,VAR
2020-11-01,195.2,195.2,195.2,195.2,195.2,195.2,195.2
2020-11-02,195.0,195.2599557632447,195.2,195.0501752134324,195.2405437495172,195.4130034628372,196.25852281406193
2020-11-03,196.5,195.31991152648942,195.2,195.1503216878509,195.2810874990344,195.88581203304398,195.72333229393107
2020-11-04,194.7,195.37986728973414,195.2,196.34423413694816,195.32163124855163,195.8390990423557,195.70726517230332
2020-11-05,193.6,195.43982305297885,195.2,195.4131215722962,195.36217499806884,195.87484850824518,194.9642041863494
2020-11-08,193.2,195.49977881622357,195.2,194.75702949122424,195.40271874758605,196.1035889729335,194.99563018837412
2020-11-09,191.5,195.55973457946828,195.2,194.8634741238082,195.44326249710326,196.13007044185588,195.43770275327637
2020-11-10,190.0,195.619690342713,195.2,195.25745704383198,195.48380624662047,196.34453884487587,195.65682804910486
2020-11-11,186.1,195.67964610595772,195.2,195.58258854896354,195.5243499961377,196.5592514044629,195.72587089480515
2020-11-12,181.2,195.73960186920243,195.2,195.9177501596512,195.5648937456549,197.03376907141958,195.8032111184026
2020-11-15,180.6,195.79955763244715,195.2,195.3825479585549,195.6054374951721,196.98876517748195,195.92437524977296
2020-11-16,179.8,195.85951339569186,195.2,195.58842375774688,195.64598124468932,197.02622374012122,195.82884190660488
2020-11-17,182.1,195.91946915893658,195.2,195.40626251588435,195.68652499420654,197.25667330156045,195.7557017883079
2020-11-18,182.5,195.9794249221813,195.2,195.13570911854532,195.72706874372375,197.28486386723245,195.7196705754721
2020-11-19,182.0,196.039380685426,195.2,195.67113887647108,195.76761249324096,197.50104136700222,195.79667559402233
2020-11-22,179.6,196.09933644867073,195.2,195.47126638452505,195.80815624275817,197.71746302334012,195.90579732022698
2020-11-23,179.4,196.15929221191544,195.2,196.37127994576315,195.84869999227539,198.1936897870476,195.9875613528489
2020-11-24,177.4,196.21924797516016,195.2,197.11244990275483,195.8892437417926,198.1503949898598,196.03035272495026
2020-11-25,181.4,196.27920373840487,195.2,197.08898300198325,195.9297874913098,198.1895626492496,196.05435433827506
2020-11-26,180.4,196.3391595016496,195.2,197.45377063428458,195.97033124082702,198.42172130743847,196.08044356488185
2020-11-29,180.7,196.3991152648943,195.2,197.84213435271099,196.01087499034423,198.45162096986155,196.0994760317518
2020-11-30,180.5,196.45907102813902,195.2,197.57172254804675,196.05141873986145,198.66950756638218,196.12901008236156
