DATE,CLOSE,ARIMA,SARIMAX,HOLT_WINTER,SES,PROPHET,VAR
2020-11-01,107.6,107.6,107.6,107.6,107.6,107.6,107.6
2020-11-02,110.7,107.4480246677727,107.6,106.56064013973509,107.00580039890285,107.52696185114716,107.11734060535622
2020-11-03,111.2,107.2960493355454,107.6,107.30182542789002,106.4116007978057,107.63580606079098,106.93149997472243
2020-11-04,111.0,107.14407400331811,107.6,107.70329364106907,105.81740119670856,107.35440145539967,106.91021465337465
2020-11-05,109.0,106.99209867109082,107.6,107.60323259238851,105.22320159561141,107.35674543048303,106.86101324096246
2020-11-08,108.4,106.84012333886352,107.6,107.37379653857937,104.62900199451427,106.93482091404795,106.74884821413595
2020-11-09,105.7,106.68814800663623,107.6,106.95517380710056,104.03480239341712,107.73160883453754,106.52755332344087
2020-11-10,104.7,106.53617267440893,107.6,107.11252100273178,103.44060279231998,107.66152182813414,106.38307165592411
2020-11-11,102.9,106.38419734218164,107.6,106.60916247641266,102.84640319122283,107.59192667876421,106.25450904194395
2020-11-12,108.1,106.23222200995434,107.6,107.49640586550504,102.25220359012569,107.70421388789227,106.0743120739757
2020-11-15,105.1,106.08024667772705,107.6,107.59508104053246,101.65800398902854,107.42625228198087,105.90022062995148
2020-11-16,103.9,105.92827134549975,107.6,108.00504576627166,101.0638043879314,107.43203925654544,105.73555203497831
2020-11-17,105.1,105.77629601327246,107.6,108.20369624052015,100.46960478683425,107.01355773959148,105.57054684063347
2020-11-18,105.1,105.62432068104516,107.6,109.39233976556666,99.87540518573711,107.81378865956032,105.40893240536055
2020-11-19,106.2,105.47234534881787,107.6,108.34965441618282,99.28120558463996,107.74714465263756,105.24247142240584
2020-11-22,106.7,105.32037001659057,107.6,108.78762160516615,98.68700598354282,107.68099250274487,105.07779876394247
2020-11-23,106.7,105.16839468436328,107.6,107.45824759723071,98.09280638244567,107.7967227113516,104.91643142271373
2020-11-24,109.5,105.01641935213598,107.6,106.94695212631225,97.49860678134853,107.52220410492235,104.75376480441817
2020-11-25,107.5,104.86444401990869,107.6,106.02442911024332,96.90440718025138,107.53143407896782,104.5896397461204
2020-11-26,105.6,104.7124686876814,107.6,105.21442812495602,96.31020757915424,107.1163955614925,104.42593323293255
2020-11-29,104.7,104.5604933554541,107.6,104.5607391560877,95.71600797805709,107.92006948094306,104.26280134877284
2020-11-30,104.6,104.4085180232268,107.6,103.36624080257876,95.12180837695995,107.8568684735011,104.09961752431657
