FILE_NAME,Rmse_ARIMA,Rmse_SARIMAX,Rmse_VAR,Rmse_PROPHET,Rmse_SES,Rmse_HOLT_WINTER
APEXFOOT_200_300.csv,3.773781563,1.844648279,3.525268653,5.05034257,7.530540523,3.463239004
ARAMIT_200_300.csv,17.97912374,17.49072115,18.16331435,16.3454086,19.45874491,17.63485465
IBNSINA_200_300.csv,4.055674913,3.915545933,4.478791332,4.00640394,9.225953418,4.762163513
KAY&QUE_200_300.csv,1.089691323,4.529655571,1.2186125,2.451556449,12.01074449,2.065671139
NATLIFEINS_200_300.csv,14.21280285,8.807401944,16.94686354,21.44583951,23.51951138,13.41633306
PADMAOIL_200_300.csv,3.217273898,4.597261856,4.562726491,3.321416412,4.864385904,2.910083317
RAHIMTEXT_200_300.csv,3.307542704,0.421229902,3.351539617,0.852298399,1.374854683,4.511715073
UPGDCL_200_300.csv,9.50906766,7.745537747,7.180268374,7.663959335,18.28044845,9.219731585
